t x1 x2 x3
2.51000000 0.812379379919 -0.349933127465 -0.281517140468
2.52000000 0.813626023955 -0.352733100932 -0.278479372671
2.53000000 0.814864384673 -0.355502751361 -0.275452537557
2.54000000 0.816094517111 -0.358242188218 -0.272436663042
2.55000000 0.817316475942 -0.360951521248 -0.269431776492
2.56000000 0.818530315475 -0.363630860464 -0.266437904729
2.57000000 0.819736089659 -0.366280316146 -0.263455074028
2.58000000 0.820933852083 -0.368899998834 -0.260483310123
2.59000000 0.822123655983 -0.371490019322 -0.257522638210
2.60000000 0.823305554238 -0.374050488654 -0.254573082948
2.61000000 0.824479599378 -0.376581518117 -0.251634668466
2.62000000 0.825645843582 -0.379083219238 -0.248707418359
2.63000000 0.826804338684 -0.381555703776 -0.245791355695
2.64000000 0.827955136172 -0.383999083719 -0.242886503018
2.65000000 0.829098287193 -0.386413471277 -0.239992882350
2.66000000 0.830233842555 -0.388798978878 -0.237110515193
2.67000000 0.831361852726 -0.391155719162 -0.234239422531
2.68000000 0.832482367841 -0.393483804978 -0.231379624836
2.69000000 0.833595437700 -0.395783349376 -0.228531142068
2.70000000 0.834701111773 -0.398054465601 -0.225693993679
2.71000000 0.835799439202 -0.400297267094 -0.222868198613
2.72000000 0.836890468801 -0.402511867479 -0.220053775314
2.73000000 0.837974249061 -0.404698380566 -0.217250741723
2.74000000 0.839050828150 -0.406856920338 -0.214459115286
2.75000000 0.840120253915 -0.408987600952 -0.211678912951
2.76000000 0.841182573888 -0.411090536732 -0.208910151178
2.77000000 0.842237835283 -0.413165842164 -0.206152845932
2.78000000 0.843286084999 -0.415213631891 -0.203407012697
2.79000000 0.844327369627 -0.417234020708 -0.200672666469
2.80000000 0.845361735446 -0.419227123559 -0.197949821765
2.81000000 0.846389228428 -0.421193055529 -0.195238492621
2.82000000 0.847409894238 -0.423131931842 -0.192538692601
2.83000000 0.848423778242 -0.425043867855 -0.189850434792
2.84000000 0.849430925499 -0.426928979054 -0.187173731813
2.85000000 0.850431380773 -0.428787381048 -0.184508595813
2.86000000 0.851425188528 -0.430619189566 -0.181855038479
2.87000000 0.852412392933 -0.432424520451 -0.179213071034
2.88000000 0.853393037865 -0.434203489656 -0.176582704241
2.89000000 0.854367166908 -0.435956213239 -0.173963948406
2.90000000 0.855334823356 -0.437682807360 -0.171356813382
2.91000000 0.856296050218 -0.439383388274 -0.168761308570
2.92000000 0.857250890213 -0.441058072329 -0.166177442922
2.93000000 0.858199385780 -0.442706975958 -0.163605224944
2.94000000 0.859141579074 -0.444330215680 -0.161044662697
2.95000000 0.860077511971 -0.445927908090 -0.158495763804
2.96000000 0.861007226068 -0.447500169858 -0.155958535447
2.97000000 0.861930762685 -0.449047117723 -0.153432984376
2.98000000 0.862848162868 -0.450568868491 -0.150919116904
2.99000000 0.863759467392 -0.452065539027 -0.148416938917
3.00000000 0.864664716759 -0.453537246253 -0.145926455873
3.01000000 0.865563951202 -0.454984107144 -0.143447672804
3.02000000 0.866457210687 -0.456406238724 -0.140980594322
3.03000000 0.867344534915 -0.457803758060 -0.138525224616
3.04000000 0.868225963323 -0.459176782258 -0.136081567462
3.05000000 0.869101535086 -0.460525428462 -0.133649626219
3.06000000 0.869971289117 -0.461849813846 -0.131229403837
3.07000000 0.870835264073 -0.463150055610 -0.128820902854
3.08000000 0.871693498353 -0.464426270981 -0.126424125405
3.09000000 0.872546030101 -0.465678577203 -0.124039073219
3.10000000 0.873392897207 -0.466907091534 -0.121665747624
3.11000000 0.874234137309 -0.468111931247 -0.119304149551
3.12000000 0.875069787797 -0.469293213619 -0.116954279534
3.13000000 0.875899885811 -0.470451055932 -0.114616137715
3.14000000 0.876724468243 -0.471585575467 -0.112289723843
3.15000000 0.877543571743 -0.472696889500 -0.109975037283
3.16000000 0.878357232714 -0.473785115300 -0.107672077011
3.17000000 0.879165487321 -0.474850370123 -0.105380841622
3.18000000 0.879968371484 -0.475892771210 -0.103101329331
3.19000000 0.880765920889 -0.476912435780 -0.100833537973
3.20000000 0.881558170982 -0.477909481030 -0.098577465011
3.21000000 0.882345156974 -0.478884024132 -0.096333107534
3.22000000 0.883126913843 -0.479836182222 -0.094100462261
3.23000000 0.883903476333 -0.480766072405 -0.091879525545
